Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Rika Noguchi,,,,,,,,,,,,,,,,,,,,M,director
Shin Noguchi,,,,,,,,,,,,,,,,,,,,M,director
Yasuzō Nojima,,,,,,,,,,,,,,,,,,,,M,director
Kazuyoshi Nomachi,,,,,,,,,,,,,,,,,,,,M,director
Gesshū Ogawa,,,,,,,,,,,,,,,,,,,,M,director
原田朝之助,1860-09-29," Japan, Oshi Domain, Musashi Province (present  Gyōda City)",1929-09-06," Japan, Hiratsuka, Kanagawa",,,,,,,,,,,,,,,,M,director
Seiyō Ogawa,,,,,,,,,,,,,,,,,,,,M,director
Takayuki Ogawa,,,,,,,,,,,,,,,,,,,,M,director
Ken Ohara,,,,,,,,,,,,,,,,,,,,M,director
Kōyō Okada,,,,,,,,,,,,,,,,,,,,M,director
Akihiko Okamura,,,,,,,,,,,,,,,,,,,,M,director
Takashi Okamura ,,,,,,,,,,,,,,,,,,,,M,director
Shunji Ōkura,,,,,,,,,,,,,,,,,,,,M,director
Kōshirō Onchi,1891-07-02,"Tokyo, Empire of Japan",1955-06-03,"Tokyo, Japan",,,,,,,,,,,,,,,,M,director
Mitsugu Ōnishi,,,,,,,,,,,,,,,,,,,,M,director
Ōno Benkichi,,,,,,,,,,,,,,,,,,,,M,director
Chizu Ono,,,,,,,,,,,,,,,,,,,,M,director
Hiroshi Ono ,,,,,,,,,,,,,,,,,,,,M,director
Ryūtarō Ono,,,,,,,,,,,,,,,,,,,,M,director
Osamu Shiihara,1905-10-03,,1974-01-01,,,,,,,,,,,,,,,,,M,director
Motoo Ōtaguro,1893-01-11,"Tokyo, Empire of Japan",1979-01-23,"Shinjuku, Tokyo, Japan",,,,,,,,,,,,,,,,M,director
Shōji Ōtake,,,,,,,,,,,,,,,,,,,,M,director
Kiyoji Ōtsuji,,,,,,,,,,,,,,,,,,,,M,director
Gen Ōtsuka,1912-05-10,"Tokyo, Japan",1992-01-01,,,,,,,,,,,,,,,,,M,director
Hichirō Ouchi,,,,,,,,,,,,,,,,,,,,M,director
Ryōhei Ōwa,,,,,,,,,,,,,,,,,,,,M,director
Sankichi Ozaki,,,,,,,,,,,,,,,,,,,,M,director
Toshiki Ozawa,1932-01-01,Tokyo,2014-01-01,,,,,,,,,,,,,,,,,M,director
Sakurada Hisanosuke,1823-03-24,"Shimoda, Shizuoka, Japan",1914-03-03,,,,,,,,,,,,,,,,,M,director
Yūji Saiga,,,,,,,,,,,,,,,,,,,,M,director
Kōichi Saitō ,1929-02-03,Tokyo,2009-11-28,,,,,,,,,,,,,,,,,M,director
Kōichi Saitō ,,,,,,,,,,,,,,,,,,,,M,director
Kōji Saitō ,,,,,,,,,,,,,,,,,,,,M,director
Manshichi Sakamoto,,,,,,,,,,,,,,,,,,,,M,director
Minoru Sakata,,,,,,,,,,,,,,,,,,,,M,director
Sakuma Hanzō,,,,,,,,,,,,,,,,,,,,M,director
Eiichi Sakurai,,,,,,,,,,,,,,,,,,,,M,director
Kon Sasaki,,,,,,,,,,,,,,,,,,,,M,director
Akira Satō ,,,,,,,,,,,,,,,,,,,,M,director
Kōji Satō ,,,,,,,,,,,,,,,,,,,,M,director
Osamu Sato,1960-04-14,"Kyoto, Japan",,,,,,,,,,,,,,,,,,M,director
Tokihiro Satō,1957-09-14,"Sakata, Yamagata, Japan",,,,,,,,,,,,,,,,,,M,director
Hajime Sawatari,,,,,,,,,,,,,,,,,,,,M,director
Yoshiharu Sekino,,,,,,,,,,,,,,,,,,,,M,director
Masato Seto,,,,,,,,,,,,,,,,,,,,M,director
Noriyoshi Shibata,,,,,,,,,,,,,,,,,,,,M,director
Toshio Shibata,,,,,,,,,,,,,,,,,,,,M,director
Ryūkichi Shibuya,,,,,,,,,,,,,,,,,,,,M,director
Lieko Shiga,,,,,,,,,,,,,,,,,,,,M,director
Yasushi Shikano,,,,,,,,,,,,,,,,,,,,M,director
Shima Kakoku,,,,,,,,,,,,,,,,,,,,M,director
Kinsuke Shimada,,,,,,,,,,,,,,,,,,,,M,director
Tadashi Shimada,,,,,,,,,,,,,,,,,,,,M,director
Hōkō Shimamura,,,,,,,,,,,,,,,,,,,,M,director
Shiyō Shimamura,,,,,,,,,,,,,,,,,,,,M,director
Shinzō Shimao,,,,,,,,,,,,,,,,,,,,M,director
Bukō Shimizu,,,,,,,,,,,,,,,,,,,,M,director
Shimizu Tōkoku,,,,,,,,,,,,,,,,,,,,M,director
Shinoyama Kishin,1940-12-03,"Shinjuku, Tokyo, Japan",,,Saori Minami ​,1979-01-01,,1.0,0.0,,0.0,,,,,,,,,M,director
Teikō Shiotani,,,,,,,,,,,,,,,,,,,,M,director
Yoshikazu Shirakawa,,,,,,,,,,,,,,,,,,,,M,director
Jun Shiraoka,,,,,,,,,,,,,,,,,,,,M,director
Kiyoshi Sonobe,,,,,,,,,,,,,,,,,,,,M,director
Issei Suda,,,,,,,,,,,,,,,,,,,,M,director
Hiroshi Suga,,,,,,,,,,,,,,,,,,,,M,director
Hiroshi Sugimoto,,,,,,,,,,,,,,,,,,,,M,director
Tsune Sugimura,,,,,,,,,,,,,,,,,,,,M,director
Kira Sugiyama,,,,,,,,,,,,,,,,,,,,M,director
Soichi Sunami,1885-02-18,"Okayama Prefecture, Japan",1971-11-12,"New York City, USA",Suyeko Matsushima Sunami,,,1.0,,John Soichi Sunami and Reiko Sunami Kopelson,,,,,,,,,,M,director
Yoshiyasu Suzuka,,,,,,,,,,,,,,,,,,,,M,director
Kiyoshi Suzuki,,,,,,,,,,,,,,,,,,,,M,director
Suzuki Shin'ichi I,,,,,,,,,,,,,,,,,,,,M,director
Suzuki Shin'ichi II,,,,,,,,,,,,,,,,,,,,M,director
Kaneyoshi Tabuchi,,,,,,,,,,,,,,,,,,,,M,director
Yukio Tabuchi,,,,,,,,,,,,,,,,,,,,M,director
Keiichi Tahara,1951-08-20,Kyoto,2017-06-06,,,,,,,,,,,,,,,,,M,director
Tsugio Tajima,,,,,,,,,,,,,,,,,,,,M,director
Minayoshi Takada,,,,,,,,,,,,,,,,,,,,M,director
Shizuo Takada ,,,,,,,,,,,,,,,,,,,,M,director
Cozue Takagi,,,,,,,,,,,,,,,,,,,,M,director
Kaietsu Takagi,,,,,,,,,,,,,,,,,,,,M,director
Kuni Takahashi,,,,,,,,,,,,,,,,,,,,M,director
Tadashi Takamura,,,,,,,,,,,,,,,,,,,,M,director
Yutaka Takanashi,,,,,,,,,,,,,,,,,,,,M,director
Masataka Takayama ,,,,,,,,,,,,,,,,,,,,M,director
Takebayashi Seiichi,,,,,,,,,,,,,,,,,,,,M,director
Tamoto Kenzō,,,,,,,,,,,,,,,,,,,,M,director
Akihide Tamura,,,,,,,,,,,,,,,,,,,,M,director
Sakae Tamura ,,,,,,,,,,,,,,,,,,,,M,director
Shisui Tanahashi,,,,,,,,,,,,,,,,,,,,M,director
Chōtoku Tanaka,,,,,,,,,,,,,,,,,,,,M,director
Kōjō Tanaka,,,,,,,,,,,,,,,,,,,,M,director
Kōtarō Tanaka ,,,,,,,,,,,,,,,,,,,,M,director
Shin'ichi Tanaka ,,,,,,,,,,,,,,,,,,,,M,director
Tokutarō Tanaka,,,,,,,,,,,,,,,,,,,,M,director
Akira Tanno,,,,,,,,,,,,,,,,,,,,M,director
Takeyoshi Tanuma,1929-02-18,"Tokyo, Japan",2022-06-01,,,,,,,,,,,,,,,,,M,director
Yoshio Tarui,,,,,,,,,,,,,,,,,,,,M,director
Yoshihiro Tatsuki,,,,,,,,,,,,,,,,,,,,M,director
Manji Terashima,,,,,,,,,,,,,,,,,,,,M,director
Tokugawa Yoshinobu,,,,,,,,,,,,,,,,,,,,M,director
Yoshitomo Tokugawa,,,,,,,,,,,,,,,,,,,,M,director
Tokuko Ushioda,,,,,,,,,,,,,,,,,,,,M,director
Katsuhiko Tokunaga,,,,,,,,,,,,,,,,,,,,M,director
Shōmei Tōmatsu,,,,,,,,,,,,,,,,,,,,M,director
Tadao Tominari,,,,,,,,,,,,,,,,,,,,M,director
Tomishige Rihei,1837-05-19,"Yanagawa Fukuoka Prefecture, Japan",1922-02-07,Kumamoto Kumamoto Prefecture,,,,,,,,,,,,,,,,M,director
Haruo Tomiyama,,,,,,,,,,,,,,,,,,,,M,director
Yoshikawa Tomizo,,,,,,,,,,,,,,,,,,,,M,director
Tonokura Tsunetarō,,,,,,,,,,,,,,,,,,,,M,director
Akira Toriyama ,,,,,,,,,,,,,,,,,,,,M,director
Hiromi Tsuchida,,,,,,,,,,,,,,,,,,,,M,director
Toyo Tsuchiya,,,,,,,,,,,,,,,,,,,,M,director
Akito Tsuda,1966-01-01,"Hamamatsu, Japan",,,,,,,,,,,,,,,,,,M,director
Yoho Tsuda,1923-04-04,,2014-01-01,,,,,,,,,,,,,,,,,M,director
Shūkichi Tsujimura,,,,,,,,,,,,,,,,,,,,M,director
Takuya Tsukahara,1937-01-01,,,,,,,,,,,,,,,,,,,M,director
Hitoshi Tsukiji,,,,,,,,,,,,,,,,,,,,M,director
Kiyotaka Tsurisaki,,,,,,,,,,,,,,,,,,,,M,director
Hajime Tsutsui,1970-12-07,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,director
Shōji Ueda,,,,,,,,,,,,,,,,,,,,M,director
Noboru Ueki,1905-07-05,"Fukuyama City, Hiroshima Prefecture, Japan",1991-01-01,,,,,,,,,,,,,,,,,M,director
Ōri Umesaka,,,,,,,,,,,,,,,,,,,,M,director
Sayuri Ushio,1960-12-03,"Hyogo, Japan",,,,,,,,,,,,,,,,,,M,director
Kaoru Usui,,,,,,,,,,,,,,,,,,,,M,director
Yūkichi Watabe,,,,,,,,,,,,,,,,,,,,M,director
Hiroshi Watanabe ,,,,,,,,,,,,,,,,,,,,M,director
Hitomi Watanabe,,,,,,,,,,,,,,,,,,,,M,director
Kanendo Watanabe,,,,,,,,,,,,,,,,,,,,M,director
Yoshio Watanabe,,,,,,,,,,,,,,,,,,,,M,director
山田 亘,1964-01-01,"Nagoya, Aichi, Japan",,,,,,,,,,,,,,,,,,M,director
Yōsuke Yamahata,,,,,,,,,,,,,,,,,,,,M,director
山本 勘助(Kansuke Yamamoto),1914-03-30,"Nagoya, Japan",1987-04-02,"Nagoya, Japan",,,,,,,,,,,,,,,,M,director
Masao Yamamoto,,,,,,,,,,,,,,,,,,,,M,director
Gashō Yamamura,,,,,,,,,,,,,,,,,,,,M,director
Toshio Yamane,,,,,,,,,,,,,,,,,,,,M,director
Michio Yamauchi,,,,,,,,,,,,,,,,,,,,M,director
Iwao Fujita,1898-04-29,Japan,1987-03-08,Japan,,,,,,,,,,,,,,,,M,director
Hiroshi Yamazaki,,,,,,,,,,,,,,,,,,,,M,director
Miwa Yanagi,,"Kobe, Japan",,,,,,,,,,,,,,,,,,M,director
Shin Yanagisawa,,,,,,,,,,,,,,,,,,,,M,director
Toshinobu Yano,,,,,,,,,,,,,,,,,,,,M,director
Nakaji Yasui,,,,,,,,,,,,,,,,,,,,M,director
Jiichirō Yasukōchi,,,,,,,,,,,,,,,,,,,,M,director
Yasuo Higa,1938-01-01,,2000-01-01,,,,,,,,,,,,,,,,,M,director
Tamotsu Takeda,1928-01-01,Nishinomiya,1973-01-01,Tokyo,,,,,,,,,,,,,,,,M,director
Noriaki Yokosuka,,,,,,,,,,,,,,,,,,,,M,director
Ruiko Yoshida,,,,,,,,,,,,,,,,,,,,M,director
Gōzō Yoshimasu,,,,,,,,,,,,,,,,,,,,M,director
Keiichirō Yoshino,,,,,,,,,,,,,,,,,,,,M,director
Senzō Yoshioka,,,,,,,,,,,,,,,,,,,,M,director
Kohei Yoshiyuki,,,,,,,,,,,,,,,,,,,,M,director
Edige Niyazov,,,,,,,,,,,,,,,,,,,,M,director
Jim Chuchu,1982-08-07,"Nairobi, Kenya",,,,,,,,,,,,,,,,,,M,director
Nicholas Dyer,,,,,,,,,,,,,,,,,,,,M,director
Ephex Kanana Gichuru,1986-12-14,"Nairobi, Kenya",2015-09-22,"Along Nairobi Eastern Bypass, Utawala",,,,,,,,,,,,,,,,M,director
Osborne Macharia,1986-04-11,"Nairobi, Kenya",,,,,,,,,,,,,,,,,,M,director
Back Seung Woo,1973-01-01,Daejon,,,,,,,,,,,,,,,,,,M,director
Min Chung Sik,,,,,,,,,,,,,,,,,,,,M,director
Gazmend Çitaku,,,,,,,,,,,,,,,,,,,,M,director
Shaban Gashi,,,,,,,,,,,,,,,,,,,,M,director
Mohammad Murad,1976-01-01,Kuwait,,,,,,,,,,,,,,,,,,M,director
Elena Skochilo,1980-11-15,"Bishkek, Kyrgyz Republic",,,,,,,,,,,,,,,,,,M,director
Arnis Balčus,1978-04-02,"Riga, Latvia",,,,,,,,,,,,,,,,,,M,director
Valdis Brauns,1945-03-27,"Ugale, Ventspils Municipality, Latvia",,,,,,,,,,,,,,,,,,M,director
Andrejs Grants,1955-03-07,"Riga, Latvia",,,,,,,,,,,,,,,,,,M,director
Gustav Klutsis,1895-01-04,"Ķoņi parish, Governorate of Livonia[1]",1938-02-26,"Moscow, Soviet Union[1]",Valentina Kulagina,,,1.0,,,,1902-01-01,"Moscow, Russia",1987-12-14,"Moscow, Russia",1.0,,,Gustav Klutsis,M,director
Jānis Rieksts,,,,,,,,,,,,,,,,,,,,M,director
Inta Ruka,1958-01-01,"Riga, Latvian SSR, Soviet Union",,,,,,,,,,,,,,,,,,M,director
Sasha Siemel,1890-01-25,"Riga, Latvia (then part of the Russian Empire)",1970-02-14,"Montgomery County, Pennsylvania, U.S.",Edith Bray,,,1.0,,,,,,,,,,,,M,director
Aad el Achkar,1988-08-17,"Beirut, Lebanon",,,,,,,,,,,,,,,,,,M,director
Ziad Antar,,,,,,,,,,,,,,,,,,,,M,director
Nadim Asfar,,,,,,,,,,,,,,,,,,,,M,director
Ghazi Baker,,,,,,,,,,,,,,,,,,,,M,director
Gregory Buchakjian,,,,,,,,,,,,,,,,,,,,M,director
Elias Diab,,,,,,,,,,,,,,,,,,,,M,director
Fouad Elkoury,,,,,,,,,,,,,,,,,,,,M,director
Joana Hadjithomas and Khalil Joreige,1969-01-01,Beirut,,,,,,,,,,,,,,,,,,M,director
Gilbert Hage,,,,,,,,,,,,,,,,,,,,M,director
Hashem El Madani,,,,,,,,,,,,,,,,,,,,M,director
Samer Mohdad,1964-12-22,"Bzebdine, Lebanon",,,,,,,,,,,,,,,,,,M,director
Myriam Boulos,,,,,,,,,,,,,,,,,,,,M,director
Tareck Raffoul,1989-06-20,"Miziara, Lebanon",,,,,,,,,,,,,,,,,,M,director
Akram Zaatari,,,,,,,,,,,,,,,,,,,,M,director
Paul Zgheib,,,,,,,,,,,,,,,,,,,,M,director
Rimantas Dichavičius,,,,,,,,,,,,,,,,,,,,M,director
Stasys Eidrigevičius,1949-07-24,"Mediniškiai, Lithuania",,,,,,,,,,,,,,,,,,M,director
Yefim Gordon,,,,,,,,,,,,,,,,,,,,M,director
Alter Kacyzne,1885-05-31,"Vilnius, Russian Empire, (now Lithuania)",1941-07-07,"Ternopil, Occupied Polish Territories (Now in Ukraine)",,,,,,,,,,,,,,,,M,director
George Kadish,,,,,,,,,,,,,,,,,,,,M,director
Algimantas Kezys,,,,,,,,,,,,,,,,,,,,M,director
Artūras Skučas,,,,,,,,,,,,,,,,,,,,M,director
Virgilijus Sonta,1952-02-16,"Panevezys, Lithuanian Soviet Socialist Republic",1992-08-22,"Vilnius, Lithuania",,,,,,,,,,,,,,,,M,director
Vytautas Stanionis,,,,,,,,,,,,,,,,,,,,M,director
Antanas Sutkus,,,,,,,,,,,,,,,,,,,,M,director
Vladas Vitkauskas,1953-05-07,"Viduklė, Raseiniai district, Lithuania",,,,,,,,,,,,,,,,,,M,director
Algimantas Žižiūnas,,,,,,,,,,,,,,,,,,,,M,director
Stanislovas Žvirgždas,,,,,,,,,,,,,,,,,,,,M,director
Charles Bernhoeft,,,,,,,,,,,,,,,,,,,,M,director
François Besch,,,,,,,,,,,,,,,,,,,,M,director
Pierre Brandebourg,,,,,,,,,,,,,,,,,,,,M,director
Deborah De Robertis,1984-02-12,Luxembourg,,,,,,,,,,,,,,,,,,M,director
Batty Fischer,,,,,,,,,,,,,,,,,,,,M,director
Patrick Galbats,,,,,,,,,,,,,,,,,,,,M,director
Tony Krier,,,,,,,,,,,,,,,,,,,,M,director
Edouard Kutter ,,,,,,,,,,,,,,,,,,,,M,director
Edouard Kutter ,,,,,,,,,,,,,,,,,,,,M,director
Paul Kutter,,,,,,,,,,,,,,,,,,,,M,director
Yvon Lambert ,,,,,,,,,,,,,,,,,,,,M,director
Théo Mey,,,,,,,,,,,,,,,,,,,,M,director
Su-Mei Tse,1973-01-29,"Luxembourg City, Luxembourg",,,,,,,,,,,,,,,,,,M,director
Kid Chan,1978-01-15,"Kuala Lumpur, Malaysia",,,,,,,,,,,,,,,,,,M,director
Chris Chong Chan Fui,,,,,,,,,,,,,,,,,,,,M,director
Koh Eng Tong,,,,,,,,,,,,,,,,,,,,M,director
Edwin Ong Wee Kee,1974-01-01,"Sibu, Sarawak, Malaysia",,,,,,,,,,,,,,,,,,M,director
Zung,,,,,,,,,,,,,,,,,,,,M,director
Alioune Bâ,,,,,,,,,,,,,,,,,,,,M,director
Fatoumata Diabaté,1980-09-19,"Bamako, Mali",,,,,,,,,,,,,,,,,,M,director
Seydou Keïta,1921-01-01,"Bamako, Mali",2001-11-21,"Paris, France",,,,,,,,,,,,,,,,M,director
Adama Kouyaté,1928-01-01,"Bougouni, French West Africa",2020-02-14,,,,,,,,,,,,,,,,,M,director
Malick Sidibé,1935-01-01,"Soloba, Mali",2016-04-14,"Bamako, Mali",,,,,,,,,,,,,,,,M,director
Richard Ellis ,1842-01-27,"London, UK",1924-12-23,Crown Colony of Malta,Alfonsina Curmi,,,1.0,,"John Ellis, Amelia, Mary",,,,,,,,,,M,director
Darrin Zammit Lupi,,,,,,,,,,,,,,,,,,,,M,director
Christopher David Killip,1946-07-11,"Douglas, Isle of Man",2020-10-13,,,,,,,,,,,,,,,,,M,director
Leonard McCombe,1923-06-01,"Isle of Man, England",2015-01-01,,,,,,,,,,,,,,,,,M,director
Thomas Keig,,,,,,,,,,,,,,,,,,,,M,director
François Fauvel Gouraud,,,,,,,,,,,,,,,,,,,,M,director
Alfred Shea Addis,1832-01-01,"Philadelphia, Pennsylvania, U.S.",1886-09-10,"Chihuahua, Mexico",Sarah Short,,,1.0,,"Yda Hillis Addis, Judge Addis",,,,,,,,,,M,director
Manuel Álvarez Bravo,1902-02-04,"Mexico City, Mexico",2002-10-19,"Mexico City, Mexico",,,,,,,,,,,,,,,,M,director
Jorge Arreola Barraza,1985-01-01,"Ciudad Juárez,Chihuahua",,,,,,,,,,,,,,,,,,M,director
Lázaro Blanco,,,,,,,,,,,,,,,,,,,,M,director
Enrique Bostelmann,,,,,,,,,,,,,,,,,,,,M,director
Hugo Brehme,,,,,,,,,,,,,,,,,,,,M,director
Enrique Cabrera,1974-07-14,"Poza Rica de Hidalgo, Veracruz, Mexico",,,,,,,,,,,,,,,,,,M,director
Agustín Casasola,,,,,,,,,,,,,,,,,,,,M,director
Ian Cuttler Sala,1971-01-15,"Mexico City, Mexico",2014-02-25,"Los Angeles, California",,,,,,,,,,,,,,,,M,director
Izaac Darío Enciso Castillo,,,,,,,,,,,,,,,,,,,,M,director
Edgar Domingo Evia y Joutard,1910-07-30,"Mérida, Yucatán, Mexico",2003-02-10,"New York City, U.S.",,,,,,,,,,,,,,,,M,director
Carlos Fuentes Lemus,,,,,,,,,,,,,,,,,,,,M,director
Juan Guzmán ,,,,,,,,,,,,,,,,,,,,M,director
Héctor Herrera ,,,,,,,,,,,,,,,,,,,,M,director
Hubertus von Hohenlohe,1959-02-02,"Mexico City, Mexico",,,,,,,,,,,,,,,,,,M,director
Gregorio Jiménez de la Cruz,,,,,,,,,,,,,,,,,,,,M,director
Carl Wilhelm Kahlo,1871-10-26,"Pforzheim, Grand Duchy of Baden",1941-04-14,"Mexico City, Mexico","María Cardena,Matilde Calderón y González",,,1.0,,"7, including Frida Kahlo and Cristina Kahlo",,,,,,,,,,M,director
Pablo Lopez Luz,,,,,,,,,,,,,,,,,,,,M,director
Yael Martínez,,,,,,,,,,,,,,,,,,,,M,director
Franz Mayer,,,,,,,,,,,,,,,,,,,,M,director
Rodrigo Moya ,1934-04-10,,,,Susan Flaherty,,,1.0,,Pablo Moya.,,,,,,,,,,M,director
Kingo Nonaka,1889-12-02,"Fukuoka Prefecture, Kyushu, Japan",1977-01-01,"Mexico City, Mexico",Petra García Ortega,,,1.0,,,,,,,,,,,,M,director
Hector Oaxaca Acosta,,,,,,,,,,,,,,,,,,,,M,director
Rubén Ochoa,,,,,,,,,,,,,,,,,,,,M,director
Antonio Olmos,1963-01-01,Mexico,,,,,,,,,,,,,,,,,,M,director
Pablo Ortíz Monasterio,,,,,,,,,,,,,,,,,,,,M,director
Rubén Ortiz Torres,,,,,,,,,,,,,,,,,,,,M,director
Carmen Gabriela Reyes Fuchs,1986-04-18,"Mexico City, Mexico",,,,,,,,,,,,,,,,,,M,director
Julio Rodríguez Ramos,1956-06-27,"Ciudad Obregón, Sonora, Mexico",,,,,,,,,,,,,,,,,,M,director
Ramón Sagredo,1834-01-01,"Real del Monte, Hidalgo, Mexico[1]",1870-01-01,Mexico City[1],,,,,,,,,,,,,,,,M,director
Armando Lenin Salgado Salgado,1938-03-12,"Iguala, Guerrero, Mexico",2018-04-14,"Cuernavaca, Morelos, Mexico",,,,,,,,,,,,,,,,M,director
Silvana Agostoni,,,,,,,,,,,,,,,,,,,,M,director
José Askenazi Cohen,1971-10-20,"Mexico City, Mexico[1]",,,,,,,,,,,,,,,,,,M,director
Daoud Aoulad-Syad,,,,,,,,,,,,,,,,,,,,M,director
Dawood Olad Al-Seyed,,,,,,,,,,,,,,,,,,,,M,director
Yassine Alaoui Ismaili,1984-01-01,,,,,,,,,,,,,,,,,,,M,director
Margaret Courtney-Clarke,,,,,,,,,,,,,,,,,,,,M,director
Tony Figueira ,,,,,,,,,,,,,,,,,,,,M,director
Belmaya Nepali,,"Pokhara, Nepal",,,,,,,,1,,,,,,,,,,M,director
Dambar Shumsher Rana,,,,,,,,,,,,,,,,,,,,M,director
Purnima Shrestha,,,,,,,,,,,,,,,,,,,,M,director
Laurence Aberhart,,,,,,,,,,,,,,,,,,,,M,director
Leslie Adkin,,,,,,,,,,,,,,,,,,,,M,director
Thomas Andrew ,1855-01-19,"Takapuna, Auckland, New Zealand",1939-08-07,"Apia, Samoa",,,,,,,,,,,,,,,,M,director
Tom Ang,,,,,,,,,,,,,,,,,,,,M,director
Alfred Charles Barker,1819-01-05,"Hackney, London, England",1873-03-20,"Christchurch, New Zealand",,,,,,,,,,,,,,,,M,director
William Barbour Beattie,1902-08-21,"Auckland, New Zealand",1991-12-06,"Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
Harvey Benge,,,,,,,,,,,,,,,,,,,,M,director
Jack Body,,,,,,,,,,,,,,,,,,,,M,director
George Bourne ,1875-09-08,"Wanganui, New Zealand",1924-03-10,"Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
Arthur Breckon,1887-02-24,"Hamilton, New Zealand",1965-01-01,,,,,,,,,,,,,,,,,M,director
Gordon H. Brown,,,,,,,,,,,,,,,,,,,,M,director
Charles P. Browne,,,,,,,,,,,,,,,,,,,,M,director
Gordon Onslow Hilbury Burt,,,,,,,,,,,,,,,,,,,,M,director
Alfred Henry Burton,,,,,,,,,,,,,,,,,,,,M,director
Walter John Burton,,,,,,,,,,,,,,,,,,,,M,director
Regan Cameron,,,,,,,,,,,,,,,,,,,,M,director
Murray Cammick,,,,,,,,,,,,,,,,,,,,M,director
Leonard Ramsay Castle,1924-12-23,"Auckland, New Zealand",2011-09-29,,,,,,,,,,,,,,,,,M,director
Ben Cauchi,,,,,,,,,,,,,,,,,,,,M,director
George Chance ,,,,,,,,,,,,,,,,,,,,M,director
James Walter Chapman-Taylor,1878-06-24,"London, England",1958-10-25,"Lower Hutt, New Zealand",,,,,,,,,,,,,,,,M,director
Tudor Washington Collins,1898-03-09,"Towai, Northland, New Zealand",1970-06-22,Auckland,,,,,,,,,,,,,,,,M,director
David John Comer,1956-07-26,"Dunedin, New Zealand",2014-12-25,New Zealand,,,,,,,,,,,,,,,,M,director
William Fitzgerald Crawford,,,,,,,,,,,,,,,,,,,,M,director
John Crichton ,1917-07-17,"Bombay (Mumbai), India",1993-01-07,"Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
John Nicol Crombie,,,,,,,,,,,,,,,,,,,,M,director
Gerald Garrick Cunningham,,,,,,,,,,,,,,,,,,,,M,director
Spencer Digby,,,,,,,,,,,,,,,,,,,,M,director
Jos Divis,,,,,,,,,,,,,,,,,,,,M,director
Lawrence Anderson Ellerbeck,,,,,,,,,,,,,,,,,,,,M,director
Samuel Russell Feaver,,,,,,,,,,,,,,,,,,,,M,director
John Patrick Feeney,1922-08-10,"Ngāruawāhia, New Zealand",2006-12-06,"Wellington, New Zealand",,,,,,,,,,,,,,,,M,director
Reginald Clifton Firth,1904-04-12,,1980-08-31,,,,,,,,,,,,,,,,,M,director
Gladys Goodall,,,,,,,,,,,,,,,,,,,,M,director
Ken Griffiths ,,,,,,,,,,,,,,,,,,,,M,director
William Herbert Smith,1862-03-13,"Helensburgh, Scotland",1940-07-04,"Tutira, New Zealand",Georgina Meta Dennistoun Brown,,,1.0,,,,,,,,,,,,M,director
William James Harding,1826-09-19,"Southampton, Hampshire, England",1899-05-13,"Sydney, New South Wales, Australia",,,,,,,,,,,,,,,,M,director
Henry Hargreaves ,1979-01-01,New Zealand,,,,,,,,,,,,,,,,,,M,director
Ngahuia Harrison,,,,,,,,,,,,,,,,,,,,M,director
Ramai Hayward,1916-11-11,"Martinborough, New Zealand",2014-07-03,,Rudall Charles Victor Hayward,1943-01-01,,1.0,0.0,,1.0,1900-07-04,"Wolverhampton, Staffordshire, England",1974-05-29,"Dunedin, New Zealand",1.0,,,Hilda Hayward,M,director
Leslie Hinge,1868-01-16,Christchurch,1942-06-21,Wellington,Blanche Hinge,,,1.0,,1 daughter (Lesley) 1 son (Cyril),,,,,,,,,,M,director
Gavin Hipkins,,,,,,,,,,,,,,,,,,,,M,director
Frank Simon Hofmann,1916-12-27,"Prague, Austria-Hungary",1989-04-14,"Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
Ashley Hunter ,,,,,,,,,,,,,,,,,,,,M,director
Lawson Insley,,,,,,,,,,,,,,,,,,,,M,director
Megan Jenkinson,1958-01-01,"Hamilton, New Zealand",,,,,,,,,,,,,,,,,,M,director
Frederick Nelson Jones,,,,,,,,,,,,,,,,,,,,M,director
Ian Jorgensen,,,,,,,,,,,,,,,,,,,,M,director
Glenn Jowitt,,,,,,,,,,,,,,,,,,,,M,director
Susan Jowsey,,,,,,,,,,,,,,,,,,,,M,director
John Kinder ,1819-09-17,"London, United Kingdom",1903-09-05,"Remuera, Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
Hardwicke Knight,,,,,,,,,,,,,,,,,,,,M,director
Eric Lee-Johnson,1908-11-08,"Suva, Fiji",1993-05-24,,,,,,,,,,,,,,,,,M,director
Geoff Mackley,,,,,,,,,,,,,,,,,,,,M,director
Josiah Martin ,1843-08-01,"London, England",1916-09-29,"Auckland, New Zealand",,,,,,,,,,,,,,,,M,director
